0.247,0
0.873,1
1.186,2
1.499,1
2.124,0
2.750,2
3.376,1
3.689,2
4.002,0
4.627,1
5.253,2
5.879,1
6.192,0
6.505,2
7.131,1
7.756,2
8.382,0
8.695,1
9.008,2
9.634,1
10.260,0
10.885,2
11.198,1
11.511,2
12.137,0
12.763,1
13.388,2
13.701,1
14.014,0
14.640,2
15.266,1
15.892,2
16.204,0
16.517,1
17.143,2
17.769,1
18.395,0
18.708,2
19.020,1
19.646,2
20.272,0
20.898,1
21.211,2
21.524,1
22.149,0
22.775,2
23.401,1
23.714,2
24.027,0
24.653,1
25.278,2
25.904,1
26.217,0
26.530,2
27.156,1
27.781,2
28.407,0
28.720,1
29.033,2
29.659,1
30.285,0
30.910,2
31.223,1
31.536,2
32.162,0
32.788,1
33.413,2
33.726,1
34.039,0
34.665,2
35.291,1
35.917,2
36.229,0
36.542,1
37.168,2
37.794,1
38.420,0
38.733,2
39.045,1
39.671,2
40.297,0
40.923,1
41.236,2
41.549,1
42.174,0
42.800,2
43.426,1
43.739,2
44.052,0
44.678,1
45.303,2
45.929,1
46.242,0
46.555,2
47.181,1
47.806,2
48.432,0
48.745,1
49.058,2
49.684,1
50.310,0
50.935,2
51.248,1
51.561,2
52.187,0
52.813,1
53.438,2
53.751,1
54.064,0
54.690,2
55.316,1
55.942,2
56.255,0
56.567,1
57.193,2
57.819,1
58.445,0
58.758,2
59.071,1
59.696,2
60.322,0
60.948,1
61.261,2
61.574,1
62.199,0
62.825,2
63.451,1
63.764,2
64.077,0
64.703,1
65.328,2
65.954,1
66.267,0
66.580,2
67.206,1
67.831,2
68.457,0
68.770,1
69.083,2
69.709,1
70.335,0
70.960,2
71.273,1
71.586,2
72.212,0
72.838,1
73.464,2
73.776,1
74.089,0
74.715,2
75.341,1
75.967,2
76.280,0
76.592,1
77.218,2
77.844,1
78.470,0
78.783,2
79.096,1
79.721,2
80.347,0
80.973,1
81.286,2
81.599,1
82.224,0
82.850,2
83.476,1
83.789,2
84.102,0
84.728,1
85.353,2
85.979,1
86.292,0
86.605,2
87.231,1
87.857,2
88.482,0
88.795,1
89.108,2
89.734,1
90.360,0
90.985,2
91.298,1
91.611,2
92.237,0
92.863,1
93.489,2
93.801,1
94.114,0
94.740,2
95.366,1
95.992,2
96.305,0
96.617,1
97.243,2
97.869,1
98.495,0
98.808,2
99.121,1
99.746,2
100.372,0
100.998,1
101.311,2
101.624,1
102.250,0
102.875,2
103.501,1
103.814,2
104.127,0
104.753,1
105.378,2
106.004,1
106.317,0
106.630,2
107.256,1
107.882,2
108.507,0
108.820,1
109.133,2
109.759,1
110.385,0
111.010,2
111.323,1
111.636,2
112.262,0
112.888,1
113.514,2
113.826,1
114.139,0
114.765,2
115.391,1
116.017,2
116.330,0
116.642,1
117.268,2
117.894,1
118.520,0
118.833,2
119.146,1
119.771,2
120.397,0
121.023,1
121.336,2
121.649,1
122.275,0
122.900,2
123.526,1
123.839,2
124.152,0
124.778,1
125.403,2
126.029,1
126.342,0
126.655,2
127.281,1
127.907,2
128.532,0
128.845,1
129.158,2
129.784,1
130.410,0
131.035,2
131.348,1
131.661,2
132.287,0
132.913,1
133.539,2
133.852,1
134.164,0
134.790,2
135.416,1
136.042,2
136.355,0
136.668,1
137.293,2
137.919,1
138.545,0
138.858,2
139.171,1
139.796,2
140.422,0
141.048,1
141.361,2
141.674,1
142.300,0
142.925,2
143.551,1
143.864,2
144.177,0
144.803,1
145.428,2
146.054,1
146.367,0
146.680,2
147.306,1
147.932,2
148.557,0
148.870,1
149.183,2
149.809,1
150.435,0
151.061,2
151.373,1
151.686,2
152.312,0
152.938,1
153.564,2
153.877,1
154.189,0
154.815,2
155.441,1
156.067,2
156.380,0
156.693,1
157.318,2
157.944,1
158.570,0
158.883,2
159.196,1
159.821,2
160.447,0
161.073,1
161.386,2
161.699,1
162.325,0
162.950,2
163.576,1
163.889,2
164.202,0
164.828,1
165.454,2
166.079,1
166.392,0
166.705,2
167.331,1
167.957,2
168.582,0
168.895,1
169.208,2
169.834,1
170.460,0
171.086,2
171.398,1
171.711,2
172.337,0
172.963,1
173.589,2
173.902,1
174.214,0
174.840,2
175.466,1
