0.192,0
0.312,1
0.651,1
1.099,2
1.219,0
1.547,0
2.005,1
2.125,2
2.453,2
2.891,0
3.011,1
3.349,1
3.787,2
3.907,0
4.235,0
4.683,1
4.803,2
5.12,2
5.568,0
5.688,1
6.016,1
6.453,2
6.573,0
6.901,0
7.339,1
7.459,2
7.776,2
8.203,0
8.323,1
8.672,1
9.109,2
9.229,0
9.557,0
9.952,1
10.072,2
10.453,2
10.901,0
11.021,1
11.339,1
11.787,2
11.907,0
12.224,0
12.661,1
12.781,2
13.12,2
13.557,0
13.677,1
14.005,1
14.443,2
14.563,0
14.891,0
15.328,1
15.448,2
15.776,2
16.192,0
16.312,1
16.672,1
17.109,2
17.229,0
17.547,0
17.973,1
18.093,2
18.368,2
18.784,0
18.904,1
19.243,1
19.701,2
19.821,0
20.16,0
20.629,1
20.749,2
21.099,2
21.557,0
21.677,1
22.005,1
22.443,2
22.563,0
22.891,0
23.328,1
23.448,2
23.765,2
24.192,0
24.312,1
24.661,1
25.12,2
25.24,0
25.557,0
26.005,1
26.125,2
26.443,2
26.891,0
27.011,1
27.339,1
27.776,2
27.896,0
28.224,0
28.672,1
28.792,2
29.12,2
29.557,0
29.677,1
30.005,1
30.443,2
30.563,0
30.891,0
31.339,1
31.459,2
31.787,2
32.224,0
32.344,1
32.672,1
33.109,2
33.229,0
33.525,0
33.973,1
34.093,2
34.389,2
34.805,0
34.925,1
35.285,1
35.765,2
35.885,0
36.224,0
36.672,1
36.792,2
37.109,2
37.557,0
37.677,1
38.005,1
38.453,2
38.573,0
38.891,0
39.339,1
39.459,2
39.787,2
40.224,0
40.344,1
40.672,1
41.12,2
41.24,0
41.557,0
42.005,1
42.125,2
42.453,2
42.891,0
43.011,1
43.339,1
43.787,2
43.907,0
44.213,0
44.672,1
44.792,2
45.088,2
45.328,1
45.557,0
45.677,1
45.797,2
46.005,1
46.245,0
46.443,2
46.563,0
46.683,1
46.891,0
47.131,2
47.339,1
47.459,2
47.579,0
47.787,2
48.027,1
48.224,0
48.344,1
48.464,2
48.672,1
48.912,0
49.109,2
49.229,0
49.349,1
49.557,0
49.797,2
50.005,1
50.125,2
50.245,0
50.443,2
50.683,1
50.891,0
51.011,1
51.131,2
51.317,1
51.557,0
51.744,2
51.864,0
51.984,1
52.224,0
52.464,2
52.672,1
52.792,2
52.912,0
53.152,2
53.392,1
53.557,0
53.677,1
53.797,2
54.005,1
54.245,0
54.421,2
54.541,0
54.661,1
54.837,0
55.077,2
55.253,1
55.373,2
55.493,0
55.733,2
55.973,1
56.192,0
56.312,1
56.432,2
56.651,1
56.891,0
57.109,2
57.229,0
57.349,1
57.557,0
57.797,2
58.005,1
58.125,2
58.245,0
58.443,2
58.683,1
58.901,0
59.021,1
59.141,2
59.317,1
59.557,0
59.733,2
59.853,0
59.973,1
60.213,0
60.453,2
60.672,1
60.792,2
60.912,0
61.12,2
61.36,1
61.557,0
61.677,1
61.797,2
62.005,1
62.245,0
62.443,2
62.563,0
62.683,1
62.891,0
63.131,2
63.317,1
63.437,2
63.557,0
63.776,2
64.016,1
64.224,0
64.344,1
64.464,2
64.672,1
64.912,0
65.12,2
65.24,0
65.36,1
65.557,0
65.797,2
66.005,1
66.125,2
66.245,0
66.443,2
66.683,1
66.891,0
67.011,1
67.131,2
67.339,1
67.579,0
67.776,2
67.896,0
68.016,1
68.224,0
68.464,2
68.672,1
68.792,2
68.912,0
69.077,2
69.317,1
69.547,0
69.667,1
69.787,2
70.005,1
70.245,0
70.453,2
70.573,0
70.693,1
70.88,0
71.12,2
71.339,1
71.459,2
71.579,0
71.787,2
72.027,1
72.224,0
72.344,1
72.464,2
72.672,1
72.912,0
73.12,2
73.24,0
73.36,1
73.557,0
73.797,2
74.005,1
74.125,2
74.245,0
74.453,2
74.693,1
74.891,0
75.011,1
75.131,2
