0.209,0
0.673,1
1.115,2
1.579,0
2.043,1
2.485,2
2.926,0
3.367,1
3.808,2
4.272,0
4.714,1
5.155,2
5.596,0
6.037,1
6.478,2
6.92,0
7.361,1
7.802,2
8.22,0
8.684,1
9.125,2
9.59,0
10.031,1
10.472,2
10.913,0
11.355,1
11.796,2
12.237,0
12.678,1
13.142,2
13.584,0
14.025,1
14.466,2
14.93,0
15.372,1
15.79,2
16.231,0
16.695,1
17.136,2
17.578,0
18.019,1
18.46,2
18.878,0
19.296,1
19.737,2
20.178,0
20.643,1
21.107,2
21.571,0
22.036,2
22.477,1
22.918,0
23.038,1
23.359,1
23.8,0
24.242,2
24.362,0
24.683,0
25.147,2
25.588,1
25.708,2
26.03,2
26.471,1
26.912,0
27.032,1
27.353,1
27.794,0
28.259,2
28.379,0
28.7,0
29.141,2
29.582,1
29.702,2
30.023,2
30.465,1
30.906,0
31.026,1
31.37,1
31.811,0
32.253,2
32.373,0
32.694,0
33.135,2
33.599,1
33.719,2
34.04,2
34.482,1
34.923,0
35.043,1
35.341,1
35.782,0
36.246,2
36.366,0
36.688,0
37.129,2
37.593,1
37.713,2
38.034,2
38.475,1
38.917,0
39.037,1
39.358,1
39.799,0
40.24,2
40.36,0
40.681,0
41.146,2
41.587,1
41.707,2
42.028,2
42.469,1
42.91,0
43.03,1
43.375,1
43.816,0
44.257,2
44.377,0
44.698,0
45.116,2
45.581,1
45.701,2
46.022,2
46.463,1
46.928,0
47.048,1
47.369,1
47.81,0
48.251,2
48.371,0
48.692,0
49.133,2
49.575,1
49.695,2
50.016,2
50.48,1
50.921,0
51.041,1
51.363,1
51.78,0
52.245,2
52.365,0
52.686,0
53.127,2
53.568,1
53.688,2
54.033,2
54.451,1
54.938,0
55.058,1
55.356,1
55.751,0
56.216,2
56.336,0
56.68,0
57.144,2
57.585,1
57.705,2
58.027,2
58.468,1
58.932,0
59.052,1
59.35,1
59.791,0
60.233,2
60.353,0
60.697,0
61.138,2
61.579,1
61.699,2
62.02,2
62.462,1
62.903,0
63.023,1
63.344,1
63.808,0
64.25,2
64.37,0
64.691,0
65.132,2
65.573,1
65.693,2
66.038,2
66.479,1
66.92,0
67.04,1
67.361,1
67.802,0
68.243,2
68.363,0
68.685,0
69.103,2
69.567,1
69.687,2
70.031,2
70.473,1
70.914,0
71.034,1
71.355,1
71.796,0
72.237,2
72.357,0
72.702,0
73.143,2
73.584,1
73.704,2
74.025,2
74.466,1
74.908,0
75.028,1
75.349,1
75.813,0
76.254,2
76.374,0
76.696,0
77.137,1
77.237,0
77.578,0
77.678,2
78.019,2
78.119,1
78.483,1
78.583,0
78.925,0
79.025,2
79.366,2
79.466,1
79.784,1
79.884,0
80.225,0
80.325,2
80.666,2
80.766,1
81.131,1
81.231,0
81.572,0
81.672,2
82.013,2
82.113,1
82.454,1
82.554,0
82.895,0
82.995,2
83.36,2
83.46,1
83.801,1
83.901,0
84.242,0
84.342,2
84.66,2
84.76,1
85.101,1
85.201,0
85.519,0
85.619,2
86.007,2
86.107,1
86.471,1
86.571,0
86.912,0
87.012,2
87.353,2
87.453,1
87.795,1
87.895,0
88.236,0
88.336,2
88.7,2
88.8,1
89.141,1
89.241,0
89.583,0
89.683,2
90.024,2
90.124,1
90.465,1
90.565,0
90.906,0
91.006,2
91.347,2
91.447,1
91.788,1
91.888,0
92.253,0
92.353,2
92.694,2
92.794,1
93.135,1
93.235,0
93.576,0
93.676,2
94.018,2
94.118,1
94.482,1
94.582,0
94.923,0
95.023,2
95.364,2
95.464,1
95.806,1
95.906,0
96.247,0
96.347,2
96.688,2
96.788,1
97.129,1
97.229,0
97.617,0
97.717,2
98.035,2
98.135,1
98.476,1
98.576,0
98.917,0
99.017,2
99.358,2
99.458,1
99.799,1
99.899,0
100.241,0
100.341,2
100.705,2
100.805,1
101.146,1
101.246,0
101.587,0
101.687,2
102.028,2
102.128,1
102.47,1
102.57,0
102.911,0
103.011,2
103.352,2
103.452,1
103.816,1
103.916,0
104.258,0
104.358,2
104.699,2
104.799,1
105.14,1
105.24,0
105.581,0
105.681,2
106.022,2
106.122,1
